Raw RH Runs
Rows,Hits,Seed,Flips,Flip %,TRR Commands,Total Energy,Refresh Energy,TRR Energy,Write Energy,Read Energy,Activation Energy,Average Read Latency
1,2,0,0,347274320870.4,102348804096.0,0.0,112952448.0,311580825.59999996,651194880.0,80.61590568060022
2,2,0,0,347204351155.19995,102348804096.0,0.0,113426611.19999999,311019571.2,651154560.0,81.0985467821605
3,2,0,0,347153587699.19995,102348804096.0,0.0,113697561.6,310658764.79999995,650791680.0,81.78106144210511
4,2,0,0,347363793110.4,102348804096.0,0.0,113020185.6,311473920.0,651860160.0,81.47301083569202
5,2,0,0,347296505817.6,102348804096.0,0.0,112850841.6,311687731.2,652256640.0,81.50458584530986
6,2,0,0,347410869206.4,102348804096.0,0.0,112275072.0,312360345.59999996,651960960.0,81.52578686281218
7,2,0,0,347103594892.8,102348804096.0,0.0,113528217.6,310921574.4,652008000.0,80.33351475222
8,2,0,0,347245727971.19995,102348804096.0,0.0,113291136.0,311166566.4,651356160.0,81.01488244301026
9,2,0,0,347277070262.4,102348804096.0,0.0,113426611.19999999,311055206.4,652075200.0,80.74746231047861
10,2,0,0,347254354080.0,102348804096.0,0.0,113325004.8,311144294.4,651799680.0,81.38814706682123
1,4,0,0,436048086134.4,204698672640.0,0.0,112952448.0,311580825.59999996,657242880.0,111.90811003929976
2,4,0,0,436046378371.19995,204698672640.0,0.0,113426611.19999999,311019571.2,657054720.0,111.64899420144606
3,4,0,0,436034455843.19995,204698672640.0,0.0,113697561.6,310658764.79999995,657000960.0,111.95052527481977
4,4,0,0,436027538774.4,204698672640.0,0.0,113020185.6,311473920.0,657706560.0,112.0335649140864
5,4,0,0,436058587593.6,204698672640.0,0.0,112850841.6,311687731.2,658008960.0,112.56818766250464
6,4,0,0,436061636054.4,204698672640.0,0.0,112275072.0,312360345.59999996,657538560.0,112.18104972060668
7,4,0,0,436007572204.8,204698672640.0,0.0,113528217.6,310921574.4,657686400.0,112.10452592380406
8,4,0,0,436023677011.19995,204698672640.0,0.0,113291136.0,311166566.4,657384000.0,111.6668479271905
9,4,0,0,435999041750.4,204698672640.0,0.0,113426611.19999999,311055206.4,657800640.0,111.31942674703281
10,4,0,0,435991851168.0,204698672640.0,0.0,113325004.8,311144294.4,657672960.0,111.8581855652398
1,8,0,0,631255149446.3999,409398409728.0,0.0,112952448.0,311580825.59999996,658647360.0,155.26297963558414
2,8,0,0,631249262755.2,409398409728.0,0.0,113426611.19999999,311019571.2,658486080.0,155.65490729472404
3,8,0,0,631242562051.2,409398409728.0,0.0,113697561.6,310658764.79999995,658116480.0,156.33974460034685
4,8,0,0,631260195398.3999,409398409728.0,0.0,113020185.6,311473920.0,658822080.0,156.06973153786774
5,8,0,0,631250777817.6,409398409728.0,0.0,112850841.6,311687731.2,659379840.0,155.95468441955484
6,8,0,0,631282602662.3999,409398409728.0,0.0,112275072.0,312360345.59999996,658788480.0,157.03472459801574
7,8,0,0,631237363420.8,409398409728.0,0.0,113528217.6,310921574.4,658694400.0,156.13514752219993
8,8,0,0,631242393955.2001,409398409728.0,0.0,113291136.0,311166566.4,658465920.0,155.8614931097151
9,8,0,0,631259671094.3999,409398409728.0,0.0,113426611.19999999,311055206.4,659057280.0,155.89401119589962
10,8,0,0,631245951360.0,409398409728.0,0.0,113325004.8,311144294.4,658896000.0,156.18784079687433
1,16,0,0,1035139707398.3999,818797883904.0,0.0,112952448.0,311580825.59999996,661597440.0,256.18182207931403
2,16,0,0,1035138031123.2,818797883904.0,0.0,113426611.19999999,311019571.2,661093440.0,256.637883885747
3,16,0,0,1035128415235.2,818797883904.0,0.0,113697561.6,310658764.79999995,661012800.0,254.9455950009316
4,16,0,0,1035140536310.3999,818797883904.0,0.0,113020185.6,311473920.0,662074560.0,255.03936872802126
5,16,0,0,1035141706089.6001,818797883904.0,0.0,112850841.6,311687731.2,662524800.0,255.64281836623903
6,16,0,0,1035146055926.3999,818797883904.0,0.0,112275072.0,312360345.59999996,662148480.0,254.99101950051318
7,16,0,0,1035139513948.8,818797883904.0,0.0,113528217.6,310921574.4,662094720.0,256.28796906330564
8,16,0,0,1035138259459.2,818797883904.0,0.0,113291136.0,311166566.4,661503360.0,256.76196677208395
9,16,0,0,1035139178150.3999,818797883904.0,0.0,113426611.19999999,311055206.4,661899840.0,255.6123670307959
10,16,0,0,1035137561904.0,818797883904.0,0.0,113325004.8,311144294.4,661899840.0,254.24004980464557
